"","name","feat","area","frac","ftype","style","family","ver"
"2907","moet",8,156,0.00278035217794254,"sans","grotesque","helvetica","light"
"2908","moet",9,8,0.000142582162971412,"callig","glyphic","copperplate-gothic","orig"
"2909","moet",10,14,0.000249518785199972,"callig","glyphic","copperplate-gothic","bold"
"2910","moet",11,241,0.0042952876595138,"callig","glyphic","copperplate-gothic","orig"
"2911","moet",12,233,0.00415270549654238,"callig","glyphic","copperplate-gothic","orig"
"2912","moet",13,203,0.00361802238539959,"sans","grotesque","helvetica","cb"
"2913","moet",14,167,0.00297640265202823,"serif","transitional","times","orig"
"2914","moet",15,257,0.00458045198545662,"serif","transitional","times","cb"
"2915","moet",16,206,0.00367149069651387,"callig","glyphic","copperplate-gothic","orig"
"2916","moet",17,237,0.00422399657802809,"callig","glyphic","copperplate-gothic","orig"
"2917","moet",18,251,0.00447351536322806,"serif","transitional","times","bold"
"2918","moet",19,249,0.00443786982248521,"callig","glyphic","copperplate-gothic","orig"
"2919","moet",20,54,0.000962429600057033,"sans","humanist","gillsans","orig"
"2920","mohawk-industries",0,800,0.0140466700612786,"serif","transitional","times","bold"
"2921","mohawk-industries",1,121,0.00212455884676839,"sans","grotesque","helvetica","co"
"2922","mohawk-industries",2,125,0.00219479219707478,"sans","grotesque","helvetica","co"
"2923","mohawk-industries",3,112,0.001966533808579,"sans","geom","futura","orig"
"2924","mohawk-industries",4,38,0.000667216827910733,"sans","grotesque","helvetica","light"
"2925","mohawk-industries",5,139,0.00244060892314716,"sans","grotesque","helvetica","orig"
"2926","mohawk-industries",6,126,0.00221235053465138,"sans","geom","futura","orig"
"2927","mohawk-industries",7,81,0.00142222534370446,"sans","geom-square","eurostile","orig"
"2928","mohawk-industries",8,57,0.0010008252418661,"sans","geom-square","eurostile","co"
"2929","mohawk-industries",9,103,0.00180850877038962,"sans","humanist","gillsans","light"
"2930","mohawk-industries",10,57,0.0010008252418661,"sans","geom-square","eurostile","co"
"2931","mohawk-industries",11,154,0.00270398398679613,"sans","geom-square","eurostile","co"
"2932","mohawk-industries",12,18,0.000316050076378768,"sans","geom-square","eurostile","bi"
"2933","molina-healthcare",0,639,0.00962726368758851,"serif","transitional","americana","orig"
"2934","molina-healthcare",1,423,0.00637297737065718,"serif","transitional","times","orig"
"2935","molina-healthcare",2,310,0.0046705035104107,"serif","transitional","times","co"
"2936","molina-healthcare",3,296,0.00445957754542441,"sans","humanist","gillsans","co"
"2937","molina-healthcare",4,940,0.0141621719347937,"serif","oldstyle","bembo","orig"
"2938","molina-healthcare",5,651,0.00980805737186248,"serif","transitional","times","orig"
"2939","molina-healthcare",6,242,0.00364600596619158,"serif","transitional","times","bold"
"2940","molina-healthcare",7,196,0.00295296350980806,"callig","glyphic","copperplate-gothic","bold"
"2941","molina-healthcare",8,232,0.00349534456262995,"sans","humanist","gillsans","light"
"2942","molina-healthcare",9,242,0.00364600596619158,"callig","glyphic","copperplate-gothic","orig"
"2943","molina-healthcare",10,228,0.00343508000120529,"sans","grotesque","helvetica","cb"
"2944","molina-healthcare",11,234,0.00352547684334227,"sans","grotesque","helvetica","cb"
"2945","mondelez-international",0,1077,0.0241263440860215,"serif","didone","bodoni","bold"
"2946","mondelez-international",1,588,0.0131720430107527,"sans","humanist","gillsans","cb"
"2947","mondelez-international",2,193,0.00432347670250896,"callig","casual","nadianne","bold"
"2948","mondelez-international",3,741,0.0165994623655914,"sans","grotesque","helvetica","bold"
"2949","mondelez-international",4,109,0.00244175627240143,"sans","geom-square","eurostile","cb"
"2950","mondelez-international",5,110,0.00246415770609319,"sans","humanist","gillsans","cb"
"2951","mondelez-international",6,105,0.00235215053763441,"sans","geom-square","eurostile","cb"
"2952","mondelez-international",7,105,0.00235215053763441,"sans","geom-square","eurostile","cb"
"2953","mondelez-international",8,148,0.00331541218637993,"sans","humanist","gillsans","cb"
"2954","mondelez-international",9,146,0.00327060931899642,"sans","grotesque","helvetica","bold"
"2955","mondelez-international",10,80,0.0017921146953405,"sans","geom","bauhaus","bold"
"2956","monsanto-company",0,261,0.00367357279585632,"serif","transitional","americana","orig"
"2957","monsanto-company",1,198,0.002786848327891,"serif","transitional","times","orig"
"2958","monsanto-company",2,181,0.00254757347145592,"serif","oldstyle","centaur","bold"
"2959","monsanto-company",3,260,0.00365949780430132,"serif","transitional","americana","orig"
"2960","monsanto-company",4,256,0.0036031978380813,"serif","oldstyle","bembo","orig"
"2961","monsanto-company",5,275,0.00387062267762639,"serif","clarendon","clarendon","orig"
"2962","monsanto-company",6,370,0.00520774687535187,"serif","oldstyle","bembo","bold"
"2963","monsanto-company",7,388,0.00546109672334197,"serif","clarendon","clarendon","orig"
"2964","monsanto-company",8,366,0.00515144690913185,"serif","oldstyle","bembo","bold"
"2965","monster-beverage",0,525,0.00747863247863248,"sans","humanist","gillsans","light"
"2966","monster-beverage",1,813,0.0115811965811966,"sans","humanist","gillsans","light"
"2967","monster-beverage",2,686,0.00977207977207977,"serif","slab","rockwell","light"
"2968","moodys",0,3474,0.0486922882852578,"serif","oldstyle","centaur","orig"
"2969","moodys",1,1642,0.023014604883245,"serif","transitional","americana","orig"
"2970","moodys",2,1631,0.0228604266532111,"serif","transitional","americana","orig"
"2971","moodys",3,1142,0.0160065035180669,"serif","oldstyle","bembo","orig"
"2972","moodys",4,1736,0.0243321279398985,"serif","oldstyle","bembo","orig"
"2973","moodys",5,1162,0.016286827572674,"callig","glyphic","trajan","bold"
"2974","morgan-stanley",0,195,0.00458478322204458,"sans","geom","comfortaa","light"
"2975","morgan-stanley",1,448,0.010533245556287,"sans","grotesque","helvetica","light"
"2976","morgan-stanley",2,256,0.00601899746073545,"sans","grotesque","helvetica","co"
"2977","morgan-stanley",3,354,0.00832314492617323,"callig","glyphic","copperplate-gothic","orig"
"2978","morgan-stanley",4,173,0.00406752562776263,"sans","grotesque","helvetica","light"
"2979","morgan-stanley",5,333,0.00782939904072228,"sans","geom-square","eurostile","co"
"2980","morgan-stanley",6,334,0.00785291074955328,"sans","geom","futura","light"
"2981","morgan-stanley",7,360,0.00846421517915922,"sans","humanist","gillsans","light"
"2982","morgan-stanley",8,318,0.00747672340825731,"sans","grotesque","helvetica","co"
"2983","morgan-stanley",9,89,0.00209254208595881,"sans","geom","futura","light"
"2984","morgan-stanley",10,935,0.021983447756983,"callig","glyphic","copperplate-gothic","orig"
"2985","morgan-stanley",11,446,0.010486222138625,"callig","glyphic","copperplate-gothic","orig"
"2986","mosaic",0,8789,0.124560657596372,"sans","geom","futura","cbi"
"2987","mosaic",1,11292,0.160034013605442,"sans","geom","futura","bold"
"2988","motorola",0,1029,0.00458066239316239,"sans","grotesque","helvetica","light"
"2989","motorola",1,783,0.00348557692307692,"sans","grotesque","helvetica","light"
"2990","motorola",2,2125,0.00945957977207977,"sans","grotesque","helvetica","light"
"2991","motorola",3,1526,0.00679309116809117,"sans","geom","futura","orig"
"2992","motorola",4,1530,0.00681089743589744,"sans","geom","futura","orig"
"2993","motorola",5,834,0.00371260683760684,"sans","geom","comfortaa","light"
"2994","motorola",6,1529,0.00680644586894587,"sans","geom","futura","orig"
"2995","mt-bank",0,992,0.0127935619494706,"serif","didone","bodoni","orig"
"2996","mt-bank",1,2600,0.0335315131740157,"serif","transitional","times","bold"
"2997","mt-bank",2,1361,0.0175524574730136,"serif","transitional","times","orig"
"2998","mt-bank",3,2039,0.02629644436993,"serif","didone","bodoni","orig"
"2999","mt-bank",4,1459,0.0188163375849572,"serif","transitional","americana","bold"
"3000","mt-bank",5,1290,0.0166367892286462,"callig","casual","nadianne","orig"
"3001","mtv",0,163,0.00742664479679242,"sans","humanist","gillsans","cb"
"3002","mtv",1,276,0.0125751776927283,"sans","geom","comfortaa","bold"
"3003","mtv",2,100,0.00455622380171314,"sans","geom","futura","bold"
"3004","murphy-usa",0,10,0.000220235211205568,"sans","geom","futura","light"
"3005","murphy-usa",1,20,0.000440470422411135,"sans","grotesque","helvetica","li"
"3006","murphy-usa",2,4,8.8094084482227e-05,"sans","humanist","gillsans","bold"
"3007","murphy-usa",3,17,0.000374399859049465,"sans","geom","futura","light"
"3008","murphy-usa",4,22,0.000484517464652249,"callig","casual","nadianne","orig"
"3009","murphy-usa",5,14,0.000308329295687795,"callig","casual","nadianne","bold"
"3010","murphy-usa",6,35,0.000770823239219486,"callig","casual","nadianne","orig"
"3011","murphy-usa",7,8,0.000176188168964454,"sans","grotesque","helvetica","light"
"3012","murphy-usa",8,4,8.8094084482227e-05,"sans","humanist","gillsans","bold"
"3013","nationwide-mutual-insurance-co",0,155,0.00240952617833603,"sans","geom","comfortaa","orig"
"3014","nationwide-mutual-insurance-co",1,229,0.0035598806118642,"sans","humanist","gillsans","orig"
"3015","nationwide-mutual-insurance-co",2,90,0.00139907971645318,"serif","slab","rockwell","cb"
"3016","nationwide-mutual-insurance-co",3,380,0.00590722546946897,"sans","humanist","gillsans","bold"
"3017","nationwide-mutual-insurance-co",4,226,0.00351324462131576,"serif","slab","rockwell","bold"
"3018","nationwide-mutual-insurance-co",5,301,0.00467914438502674,"sans","humanist","gillsans","bi"
"3019","nationwide-mutual-insurance-co",6,301,0.00467914438502674,"sans","humanist","gillsans","cb"
"3020","nationwide-mutual-insurance-co",7,310,0.00481905235667206,"sans","grotesque","helvetica","bold"
"3021","nationwide-mutual-insurance-co",8,139,0.00216080089541102,"sans","geom","bauhaus","bold"
"3022","nationwide-mutual-insurance-co",9,402,0.00624922273349086,"sans","geom","futura","bold"
"3023","navient-corporation",0,793,0.0298064273632776,"sans","geom","comfortaa","orig"
"3024","navient-corporation",1,561,0.0210862619808307,"sans","geom","futura","orig"
"3025","navient-corporation",2,498,0.0187182860364593,"sans","humanist","gillsans","light"
"3026","navient-corporation",3,270,0.0101484683330201,"sans","grotesque","helvetica","light"
"3027","navient-corporation",4,155,0.00582597256154858,"callig","casual","nadianne","orig"
"3028","navient-corporation",5,795,0.0298816012027814,"sans","geom","comfortaa","orig"
"3029","navient-corporation",6,415,0.0155985716970494,"sans","geom-square","eurostile","orig"
"3030","navient-corporation",7,159,0.00597632024055629,"callig","casual","nadianne","orig"
"3031","navient-corporation",8,190,0.007141514752866,"callig","casual","nadianne","orig"
"3032","nestle",0,315,0.00469840701628781,"callig","casual","nadianne","orig"
"3033","nestle",1,833,0.0124246763319611,"sans","geom","comfortaa","bold"
"3034","nestle",2,711,0.0106049758367639,"sans","humanist","gillsans","co"
"3035","nestle",3,1249,0.0186295567090269,"sans","geom","comfortaa","bold"
"3036","nestle",4,1097,0.0163623888789452,"sans","geom","comfortaa","bold"
"3037","nestle",5,1254,0.0187041345981743,"sans","geom","comfortaa","bold"
"3038","nestle",6,91,0.00135731758248315,"callig","casual","nadianne","orig"
"3039","netapp",0,1528,0.0171204481792717,"sans","humanist","gillsans","orig"
"3040","netapp",1,939,0.0105210084033613,"sans","geom-square","eurostile","cb"
"3041","netapp",2,1221,0.0136806722689076,"sans","geom","comfortaa","bold"
"3042","netapp",3,39,0.000436974789915966,"sans","humanist","gillsans","cb"
"3043","netflix",0,1682,0.0547722166140219,"sans","geom","futura","co"
"3044","netflix",1,1120,0.0364713927513107,"sans","grotesque","helvetica","cb"
"3045","netflix",2,827,0.0269302158976196,"sans","geom","futura","cb"
"3046","netflix",3,901,0.0293399329186883,"sans","geom","futura","orig"
"3047","netflix",4,756,0.0246181901071347,"sans","grotesque","helvetica","cb"
"3048","netflix",5,599,0.0195056823732456,"sans","humanist","gillsans","co"
"3049","netflix",6,1251,0.0407372431534729,"sans","humanist","gillsans","co"
"3050","neutrogena",0,739,0.0097322639695521,"sans","grotesque","helvetica","light"
"3051","neutrogena",1,671,0.00883673765029697,"serif","transitional","americana","orig"
"3052","neutrogena",2,1061,0.0139728444813191,"sans","grotesque","helvetica","light"
"3053","neutrogena",3,1479,0.0194776974437991,"serif","transitional","times","orig"
"3054","newell-brands",0,585,0.0130144605116796,"sans","geom","futura","light"
"3055","newell-brands",1,514,0.0114349276974416,"sans","geom","comfortaa","light"
"3056","newell-brands",2,738,0.0164182424916574,"sans","geom-square","eurostile","orig"
"3057","newell-brands",3,870,0.0193548387096774,"sans","geom","comfortaa","light"
"3058","newell-brands",4,1093,0.0243159065628476,"sans","grotesque","helvetica","orig"
"3059","newell-brands",5,868,0.0193103448275862,"sans","geom","comfortaa","light"
"3060","newell-brands",6,88,0.00195773081201335,"sans","geom","futura","italic"
"3061","newell-brands",7,89,0.00197997775305895,"sans","grotesque","helvetica","italic"
"3062","newell-brands",8,83,0.00184649610678532,"sans","geom","futura","li"
"3063","newell-brands",9,72,0.00160177975528365,"sans","geom","futura","light"
"3064","newell-brands",10,86,0.00191323692992214,"sans","humanist","gillsans","bi"
"3065","newmont-mining-corporation",0,1050,0.0155059365585681,"sans","grotesque","helvetica","italic"
"3066","newmont-mining-corporation",1,1085,0.0160228011105204,"sans","geom-square","eurostile","italic"
"3067","newmont-mining-corporation",2,751,0.011090436529033,"callig","casual","nadianne","orig"
"3068","newmont-mining-corporation",3,786,0.0116073010809853,"sans","grotesque","helvetica","italic"
"3069","newmont-mining-corporation",4,486,0.00717703349282297,"sans","grotesque","helvetica","cbi"
"3070","newport",0,430,0.02139622829278,"serif","slab","rockwell","orig"
"3071","newport",1,593,0.0295068915758571,"sans","grotesque","helvetica","bold"
"3072","newport",2,2579,0.128327611086232,"callig","casual","nadianne","bold"
"3073","nextera-energy",0,646,0.0121588556371165,"serif","slab","rockwell","orig"
"3074","nextera-energy",1,341,0.00641821946169772,"sans","humanist","gillsans","italic"
"3075","nextera-energy",2,263,0.00495012234142669,"sans","geom","futura","light"
"3076","nextera-energy",3,201,0.00378317334839074,"sans","humanist","gillsans","light"
"3077","nextera-energy",4,146,0.00274797666102014,"sans","humanist","gillsans","light"
"3078","nextera-energy",5,150,0.00282326369282891,"sans","geom","comfortaa","light"
"3079","nextera-energy",6,361,0.00679465462074158,"sans","humanist","gillsans","light"
"3080","ngl-energy-partners-lp",0,267,0.00376576119150377,"sans","grotesque","helvetica","italic"
"3081","ngl-energy-partners-lp",1,225,0.00317339426250317,"sans","grotesque","helvetica","italic"
"3082","ngl-energy-partners-lp",2,146,0.00205918027700206,"sans","grotesque","helvetica","italic"
"3083","ngl-energy-partners-lp",3,221,0.00311697836450312,"sans","grotesque","helvetica","italic"
"3084","ngl-energy-partners-lp",4,105,0.00148091732250148,"sans","grotesque","helvetica","italic"
"3085","ngl-energy-partners-lp",5,155,0.00218611604750219,"sans","grotesque","helvetica","italic"
"3086","ngl-energy-partners-lp",6,182,0.00256692335900257,"sans","grotesque","helvetica","italic"
"3087","ngl-energy-partners-lp",7,85,0.0011988378325012,"sans","grotesque","helvetica","italic"
"3088","ngl-energy-partners-lp",8,231,0.00325801810950326,"sans","grotesque","helvetica","italic"
